guest_id,room_id,room_type,preferred_floor,wants_breakfast,wants_parking,needs_accessibility,preferred_view,min_room_size_sqm,willing_to_pay_extra,rating
GUEST000068,PROP007_R0024,Family,4,False,False,False,Standard,45,False,4
GUEST000068,PROP002_R0023,Deluxe,3,False,True,False,Garden View,15,True,4
GUEST000069,PROP008_R0010,Deluxe,3,True,True,False,Sea View,18,False,3
GUEST000069,PROP007_R0013,Suite,2,True,False,False,Garden View,33,True,5
GUEST000069,PROP008_R0016,Standard,1,False,True,False,City View,25,False,4
GUEST000070,PROP008_R0005,Standard,5,True,False,True,City View,22,True,5
GUEST000070,PROP001_R0001,Standard,2,True,True,False,Mountain View,19,True,5
GUEST000070,PROP005_R0013,Standard,5,True,True,False,Sea View,31,True,5
GUEST000070,PROP010_R0020,Standard,4,True,False,False,Standard,48,False,5
GUEST000070,PROP008_R0013,Standard,3,True,True,False,Garden View,41,True,5
GUEST000071,PROP002_R0002,Family,1,True,True,False,Garden View,32,False,5
GUEST000071,PROP003_R0008,Deluxe,2,False,False,False,City View,38,True,5
GUEST000071,PROP010_R0005,Deluxe,2,False,False,False,City View,39,False,5
GUEST000071,PROP009_R0030,Suite,2,True,False,False,City View,21,False,5
GUEST000071,PROP005_R0029,Suite,2,True,True,False,City View,25,False,5
GUEST000072,PROP009_R0011,Deluxe,5,False,False,False,Garden View,27,True,4
GUEST000072,PROP001_R0007,Standard,3,True,True,False,City View,37,False,5
GUEST000073,PROP009_R0006,Standard,4,True,True,False,Standard,50,False,4
GUEST000073,PROP003_R0008,Deluxe,1,True,False,False,Standard,30,False,3
GUEST000073,PROP004_R0008,Deluxe,5,True,True,False,Standard,28,True,4
GUEST000073,PROP003_R0016,Deluxe,4,False,True,False,City View,27,False,5
GUEST000073,PROP002_R0026,Deluxe,5,False,False,False,Garden View,41,True,5
GUEST000073,PROP006_R0019,Standard,4,True,True,False,Standard,28,False,5
GUEST000074,PROP003_R0018,Standard,2,False,True,False,City View,38,True,5
GUEST000074,PROP002_R0009,Standard,1,False,False,False,Sea View,37,False,3
GUEST000074,PROP008_R0006,Standard,2,True,False,False,City View,31,False,4
GUEST000075,PROP009_R0014,Standard,3,True,True,False,Standard,50,False,3
GUEST000075,PROP009_R0029,Standard,4,False,True,False,Garden View,39,False,3
GUEST000075,PROP002_R0016,Standard,3,True,False,True,City View,17,False,4
GUEST000075,PROP003_R0017,Suite,1,True,False,False,Garden View,49,True,5
GUEST000076,PROP006_R0015,Standard,4,False,True,False,Standard,48,True,5
GUEST000076,PROP009_R0026,Standard,2,False,False,False,Garden View,47,True,4
GUEST000076,PROP005_R0008,Deluxe,3,True,True,False,Garden View,33,False,3
GUEST000076,PROP010_R0001,Deluxe,5,True,True,False,Sea View,30,False,4
GUEST000076,PROP009_R0009,Family,3,False,True,False,Mountain View,20,True,5
GUEST000076,PROP010_R0012,Deluxe,3,True,True,False,Mountain View,43,False,3
GUEST000076,PROP008_R0007,Suite,4,True,True,True,Garden View,44,False,5
GUEST000076,PROP008_R0030,Deluxe,3,False,False,False,Sea View,33,False,5
GUEST000077,PROP009_R0015,Standard,2,False,False,False,Standard,49,True,5
GUEST000077,PROP010_R0003,Deluxe,5,True,False,False,Mountain View,36,True,4
GUEST000078,PROP009_R0002,Standard,1,False,True,False,Standard,31,True,4
GUEST000078,PROP009_R0010,Deluxe,3,True,True,False,Mountain View,44,True,5
GUEST000078,PROP002_R0030,Standard,2,False,False,False,Mountain View,34,True,4
GUEST000078,PROP010_R0010,Family,2,True,True,False,Standard,32,False,5
GUEST000078,PROP005_R0027,Suite,3,False,False,True,Sea View,25,True,5
GUEST000078,PROP002_R0014,Deluxe,1,True,True,False,Sea View,37,False,4
GUEST000079,PROP006_R0018,Deluxe,4,True,True,False,City View,47,False,3
GUEST000079,PROP001_R0002,Deluxe,2,False,True,False,Sea View,19,False,5
GUEST000079,PROP001_R0022,Deluxe,4,True,True,True,Garden View,48,False,4
GUEST000080,PROP003_R0021,Deluxe,1,False,False,False,Standard,43,True,3
GUEST000080,PROP006_R0027,Standard,5,True,False,False,Standard,33,True,4
GUEST000080,PROP005_R0027,Suite,3,True,False,False,Sea View,23,False,5
GUEST000081,PROP007_R0009,Standard,2,True,False,False,Mountain View,34,True,5
GUEST000081,PROP006_R0021,Deluxe,2,True,True,False,City View,31,True,4
GUEST000082,PROP003_R0021,Deluxe,3,False,True,False,Garden View,40,False,3
GUEST000082,PROP004_R0015,Standard,1,False,False,False,Standard,36,False,4
GUEST000082,PROP006_R0017,Deluxe,4,False,True,False,Garden View,19,False,4
GUEST000082,PROP001_R0013,Suite,2,True,False,False,Garden View,45,True,4
GUEST000083,PROP008_R0025,Suite,4,True,False,False,Garden View,26,False,5
GUEST000083,PROP005_R0027,Suite,4,False,False,False,Garden View,40,False,5
GUEST000083,PROP002_R0021,Deluxe,3,True,False,False,Garden View,17,False,4
GUEST000083,PROP007_R0007,Deluxe,2,True,True,False,Garden View,31,False,5
GUEST000083,PROP006_R0001,Suite,3,True,False,False,Sea View,42,False,5
GUEST000083,PROP003_R0014,Deluxe,5,True,True,False,City View,29,False,3
GUEST000084,PROP005_R0007,Standard,5,False,False,True,Mountain View,15,False,3
GUEST000084,PROP007_R0015,Family,3,False,False,False,Mountain View,35,True,5
GUEST000084,PROP002_R0021,Deluxe,2,True,True,False,City View,24,False,5
GUEST000084,PROP007_R0003,Standard,3,False,True,False,Standard,32,False,5
GUEST000084,PROP010_R0027,Standard,4,True,False,False,Standard,18,True,4
GUEST000085,PROP005_R0003,Deluxe,3,True,False,False,Standard,40,True,4
GUEST000085,PROP004_R0007,Standard,5,False,False,False,Sea View,48,True,4
GUEST000085,PROP002_R0028,Deluxe,5,False,True,False,Sea View,23,False,5
GUEST000085,PROP001_R0004,Deluxe,5,True,True,False,Standard,16,True,4
GUEST000085,PROP007_R0009,Standard,5,True,False,False,Garden View,26,False,5
GUEST000086,PROP002_R0017,Standard,4,True,True,True,Mountain View,28,False,3
GUEST000086,PROP002_R0008,Standard,3,False,False,False,Sea View,28,False,5
GUEST000086,PROP007_R0026,Standard,3,True,True,False,Garden View,18,False,5
GUEST000086,PROP005_R0001,Suite,3,True,True,False,Garden View,15,False,5
GUEST000086,PROP005_R0028,Standard,5,False,False,False,City View,39,False,3
GUEST000086,PROP004_R0001,Standard,5,True,False,False,Garden View,37,True,3
GUEST000087,PROP009_R0017,Deluxe,4,True,True,False,Standard,41,True,5
GUEST000087,PROP006_R0026,Standard,3,True,False,False,Standard,48,True,5
GUEST000087,PROP001_R0016,Suite,4,True,True,False,Standard,28,False,5
GUEST000088,PROP006_R0026,Standard,3,False,True,False,Sea View,44,False,5
GUEST000088,PROP008_R0008,Penthouse,1,True,True,False,Standard,29,True,5
GUEST000088,PROP010_R0003,Deluxe,2,True,True,False,Mountain View,16,True,5
GUEST000088,PROP005_R0012,Deluxe,3,True,True,False,Standard,40,False,4
GUEST000088,PROP008_R0013,Standard,3,False,True,False,Standard,27,False,5
GUEST000089,PROP002_R0016,Standard,1,True,True,False,Mountain View,20,True,4
GUEST000089,PROP003_R0017,Suite,5,False,True,False,City View,25,False,3
GUEST000089,PROP010_R0006,Standard,3,True,True,False,Mountain View,29,False,4
GUEST000090,PROP003_R0012,Deluxe,1,False,False,False,Standard,50,False,4
GUEST000090,PROP002_R0023,Deluxe,2,False,True,False,Garden View,20,True,5
GUEST000090,PROP005_R0007,Standard,1,True,False,False,Mountain View,37,False,5
GUEST000090,PROP004_R0019,Standard,5,False,False,False,Garden View,39,False,5
GUEST000090,PROP006_R0018,Deluxe,1,True,True,False,Sea View,50,False,4
GUEST000090,PROP010_R0004,Standard,5,False,False,False,Garden View,15,False,4
GUEST000090,PROP005_R0024,Standard,3,True,False,False,Garden View,19,True,5
GUEST000091,PROP002_R0018,Family,1,True,True,False,Garden View,22,True,4
GUEST000091,PROP005_R0018,Penthouse,1,True,True,False,Garden View,42,False,5
GUEST000091,PROP008_R0025,Suite,5,True,False,False,Sea View,16,False,4
GUEST000092,PROP006_R0012,Deluxe,3,False,True,False,Standard,37,True,5
GUEST000092,PROP001_R0008,Deluxe,4,False,True,False,Garden View,16,True,5
GUEST000092,PROP007_R0012,Standard,5,False,True,False,Mountain View,46,True,4
GUEST000092,PROP004_R0022,Standard,4,True,True,False,Mountain View,19,True,5
GUEST000092,PROP003_R0021,Deluxe,2,True,False,False,Standard,19,True,5
GUEST000092,PROP001_R0025,Standard,1,False,True,False,Mountain View,29,False,5
GUEST000093,PROP007_R0020,Suite,2,True,True,False,City View,41,False,5
GUEST000093,PROP002_R0030,Standard,1,True,False,False,City View,32,True,4
GUEST000093,PROP004_R0027,Deluxe,3,True,True,False,Mountain View,19,False,4
GUEST000093,PROP007_R0017,Standard,4,True,True,False,Garden View,46,False,3
GUEST000093,PROP006_R0020,Suite,3,True,True,False,Sea View,28,True,5
GUEST000093,PROP008_R0009,Standard,2,True,True,False,Sea View,28,False,5
GUEST000093,PROP003_R0015,Standard,2,True,True,False,Mountain View,46,False,4
GUEST000094,PROP010_R0012,Deluxe,3,True,True,False,Sea View,42,True,5
GUEST000094,PROP008_R0010,Deluxe,2,False,False,True,Mountain View,39,False,4
GUEST000095,PROP009_R0013,Family,1,True,False,False,Sea View,38,False,3
GUEST000095,PROP002_R0005,Standard,5,False,False,False,City View,23,False,5
GUEST000095,PROP004_R0014,Deluxe,3,True,False,False,Mountain View,45,False,5
GUEST000095,PROP007_R0020,Suite,2,False,False,False,Mountain View,26,False,5
GUEST000095,PROP004_R0017,Penthouse,5,False,True,False,Garden View,37,True,3
GUEST000095,PROP001_R0011,Suite,5,True,False,False,Sea View,41,False,5
GUEST000095,PROP005_R0026,Deluxe,2,True,False,False,Mountain View,48,True,5
GUEST000096,PROP010_R0006,Standard,3,False,True,False,Garden View,27,False,3
GUEST000096,PROP002_R0030,Standard,4,False,False,False,Garden View,43,False,5
GUEST000097,PROP006_R0012,Deluxe,5,True,True,False,Sea View,29,False,5
GUEST000097,PROP005_R0005,Family,2,False,False,True,Garden View,50,True,5
GUEST000097,PROP002_R0012,Standard,4,False,True,False,City View,47,True,5
GUEST000098,PROP010_R0001,Deluxe,2,False,False,False,City View,36,True,5
GUEST000098,PROP006_R0011,Standard,4,True,False,False,Mountain View,18,False,4
GUEST000099,PROP002_R0013,Standard,1,True,True,False,Standard,45,False,5
GUEST000099,PROP004_R0027,Deluxe,5,True,True,False,Mountain View,37,False,5
GUEST000099,PROP003_R0009,Standard,1,True,True,False,Mountain View,28,False,3
GUEST000100,PROP004_R0022,Standard,3,True,True,False,Standard,21,False,5
GUEST000100,PROP009_R0004,Standard,2,True,True,False,City View,36,False,5
GUEST000100,PROP009_R0016,Standard,5,False,False,False,Garden View,23,False,4
GUEST000100,PROP001_R0004,Deluxe,2,False,False,False,Standard,46,True,5
GUEST000100,PROP010_R0009,Deluxe,1,False,False,False,Standard,42,False,4
GUEST000100,PROP010_R0008,Deluxe,2,True,False,True,Standard,29,True,5
GUEST000101,PROP010_R0020,Standard,4,True,False,False,Standard,47,False,5
GUEST000101,PROP008_R0019,Standard,3,False,False,True,Mountain View,44,True,5
GUEST000101,PROP009_R0011,Deluxe,2,True,False,False,Standard,30,True,5
GUEST000101,PROP007_R0004,Family,1,True,True,False,Garden View,36,True,4
GUEST000101,PROP007_R0018,Deluxe,4,False,True,False,City View,33,False,4
GUEST000101,PROP007_R0027,Family,4,True,True,False,Standard,31,False,3
GUEST000101,PROP009_R0029,Standard,5,False,False,False,Garden View,41,True,5
GUEST000102,PROP002_R0017,Standard,4,True,False,False,Standard,16,True,4
GUEST000102,PROP007_R0018,Deluxe,2,True,True,False,Standard,18,False,5
GUEST000103,PROP005_R0002,Penthouse,4,False,True,False,Standard,16,True,5
GUEST000103,PROP005_R0030,Deluxe,4,True,False,False,Sea View,20,True,4
GUEST000103,PROP003_R0001,Family,1,True,False,True,Garden View,23,True,4
GUEST000103,PROP002_R0015,Standard,4,True,True,False,Sea View,34,True,5
GUEST000103,PROP009_R0027,Deluxe,3,True,True,False,Standard,46,True,5
GUEST000103,PROP007_R0007,Deluxe,5,False,False,False,Sea View,33,False,5
GUEST000103,PROP001_R0013,Suite,3,False,True,False,Sea View,21,True,5
GUEST000104,PROP004_R0020,Family,1,True,True,False,Mountain View,29,False,5
GUEST000104,PROP005_R0006,Deluxe,3,True,False,False,Sea View,25,False,3
GUEST000104,PROP006_R0011,Standard,1,False,False,False,Sea View,20,False,3
GUEST000105,PROP006_R0003,Standard,3,True,False,False,City View,35,True,5
GUEST000105,PROP001_R0004,Deluxe,2,False,True,False,Mountain View,27,False,4
GUEST000105,PROP009_R0019,Deluxe,3,True,True,False,Sea View,48,False,5
GUEST000105,PROP003_R0021,Deluxe,3,False,True,False,Sea View,33,True,3
GUEST000105,PROP009_R0028,Standard,3,False,True,False,Mountain View,40,True,5
GUEST000105,PROP006_R0006,Standard,1,True,True,False,Standard,15,True,5
GUEST000105,PROP002_R0006,Standard,3,True,False,False,Sea View,22,False,4
GUEST000105,PROP010_R0008,Deluxe,3,True,False,False,Mountain View,50,True,4
GUEST000106,PROP002_R0003,Standard,3,False,False,False,City View,43,True,3
GUEST000106,PROP001_R0007,Standard,5,True,False,False,City View,20,True,3
GUEST000106,PROP003_R0002,Standard,2,False,True,False,Mountain View,22,True,5
GUEST000106,PROP010_R0027,Standard,5,True,True,False,City View,30,False,4
GUEST000106,PROP001_R0028,Deluxe,5,True,True,False,City View,23,False,5
GUEST000107,PROP008_R0021,Deluxe,2,True,False,False,Garden View,24,False,4
GUEST000107,PROP004_R0018,Standard,2,True,False,False,Mountain View,22,False,3
GUEST000107,PROP005_R0006,Deluxe,3,True,False,False,Garden View,43,True,5
GUEST000107,PROP004_R0011,Deluxe,2,True,False,False,Sea View,33,False,5
GUEST000107,PROP008_R0005,Standard,5,True,False,False,Sea View,40,True,5
GUEST000108,PROP006_R0014,Deluxe,4,False,True,False,Sea View,38,False,5
GUEST000108,PROP004_R0018,Standard,1,True,False,False,Mountain View,34,False,4
GUEST000108,PROP009_R0017,Deluxe,1,True,True,False,Standard,18,True,3
GUEST000108,PROP005_R0024,Standard,1,False,True,False,Sea View,33,True,3
GUEST000108,PROP007_R0027,Family,4,False,True,False,City View,18,False,3
GUEST000108,PROP002_R0023,Deluxe,1,True,False,True,Sea View,18,False,5
GUEST000108,PROP003_R0003,Standard,4,True,False,False,Mountain View,17,False,4
GUEST000108,PROP005_R0004,Penthouse,3,True,True,False,Mountain View,21,False,4
GUEST000109,PROP006_R0023,Family,2,False,False,False,Sea View,46,True,3
GUEST000109,PROP010_R0006,Standard,4,True,False,False,Sea View,38,True,4
GUEST000109,PROP002_R0002,Family,3,False,False,False,Sea View,27,False,5
GUEST000109,PROP002_R0029,Deluxe,3,True,False,False,Garden View,50,False,4
GUEST000109,PROP009_R0024,Standard,3,False,False,False,Mountain View,42,False,4
GUEST000109,PROP009_R0015,Standard,2,False,False,False,Standard,46,True,4
GUEST000110,PROP008_R0004,Family,1,True,False,True,Garden View,17,False,4
GUEST000110,PROP003_R0028,Deluxe,2,True,True,False,Sea View,17,True,5
GUEST000110,PROP007_R0019,Deluxe,3,False,True,False,Garden View,27,False,4
GUEST000110,PROP010_R0022,Standard,2,True,True,False,Standard,43,False,5
GUEST000110,PROP003_R0030,Family,3,True,True,False,Sea View,23,False,5
GUEST000110,PROP007_R0006,Standard,4,False,False,True,Garden View,26,False,5
GUEST000110,PROP010_R0002,Suite,3,True,False,False,Garden View,25,False,5
GUEST000111,PROP010_R0018,Deluxe,4,True,True,False,Garden View,34,True,4
GUEST000111,PROP009_R0002,Standard,4,True,False,False,Mountain View,37,True,3
GUEST000111,PROP007_R0003,Standard,4,False,False,False,City View,42,False,5
GUEST000111,PROP010_R0003,Deluxe,1,True,True,False,Garden View,34,True,5
GUEST000111,PROP007_R0030,Suite,1,True,True,False,City View,43,True,5
GUEST000112,PROP006_R0010,Suite,5,False,True,False,Mountain View,35,False,4
GUEST000112,PROP006_R0004,Standard,2,False,True,False,City View,38,True,4
GUEST000113,PROP002_R0020,Standard,1,True,False,False,Sea View,38,False,5
GUEST000113,PROP009_R0029,Standard,4,True,True,False,Standard,22,False,4
GUEST000113,PROP008_R0003,Standard,2,False,True,False,City View,45,True,3
GUEST000113,PROP006_R0012,Deluxe,2,True,True,True,Garden View,15,True,4
GUEST000113,PROP005_R0020,Deluxe,2,True,True,False,Standard,37,False,5
GUEST000113,PROP010_R0009,Deluxe,3,True,True,False,Garden View,38,False,4
GUEST000113,PROP003_R0016,Deluxe,1,False,False,False,Garden View,33,True,5
GUEST000113,PROP009_R0006,Standard,4,True,False,False,Mountain View,46,False,4
GUEST000114,PROP003_R0009,Standard,4,True,True,False,Sea View,27,True,5
GUEST000114,PROP003_R0018,Standard,4,False,True,False,Mountain View,20,False,4
GUEST000114,PROP010_R0023,Family,4,False,False,False,Sea View,15,True,5
GUEST000114,PROP002_R0015,Standard,2,True,False,False,Sea View,35,False,5
GUEST000114,PROP005_R0018,Penthouse,1,True,False,True,Sea View,42,True,4
GUEST000114,PROP003_R0011,Deluxe,4,True,True,False,Sea View,27,False,5
GUEST000114,PROP002_R0028,Deluxe,1,True,True,False,Sea View,31,False,4
GUEST000115,PROP010_R0014,Family,5,True,True,False,Garden View,16,True,5
GUEST000115,PROP004_R0026,Deluxe,3,True,False,False,Garden View,17,True,4
GUEST000115,PROP002_R0005,Standard,5,True,True,False,Mountain View,36,True,4
GUEST000115,PROP007_R0012,Standard,2,True,False,True,Sea View,45,False,3
GUEST000115,PROP010_R0030,Deluxe,3,True,False,False,City View,34,True,5
GUEST000115,PROP006_R0024,Suite,3,True,True,False,Standard,18,False,4
GUEST000115,PROP008_R0030,Deluxe,3,False,False,False,Sea View,49,False,4
GUEST000115,PROP010_R0001,Deluxe,2,True,True,False,Mountain View,43,False,5
GUEST000116,PROP007_R0019,Deluxe,2,False,True,False,Garden View,15,False,4
GUEST000116,PROP010_R0017,Deluxe,3,True,True,False,Sea View,21,True,4
GUEST000116,PROP001_R0021,Suite,4,False,False,True,City View,48,False,5
GUEST000116,PROP001_R0001,Standard,3,False,True,True,City View,27,True,5
GUEST000116,PROP003_R0003,Standard,3,False,True,True,Garden View,36,False,3
GUEST000116,PROP006_R0006,Standard,5,False,False,False,Mountain View,34,False,5
GUEST000116,PROP007_R0008,Standard,3,True,True,False,Sea View,17,True,3
GUEST000116,PROP002_R0015,Standard,4,False,True,False,Sea View,19,True,4
GUEST000117,PROP007_R0012,Standard,4,True,True,False,Garden View,30,False,4
GUEST000117,PROP010_R0003,Deluxe,5,False,False,False,Sea View,36,False,4
GUEST000117,PROP008_R0030,Deluxe,1,False,False,False,Mountain View,25,False,5
GUEST000118,PROP004_R0022,Standard,4,True,True,False,City View,42,True,5
GUEST000118,PROP004_R0008,Deluxe,4,False,False,False,Standard,44,False,3
GUEST000119,PROP001_R0018,Family,2,False,True,False,Sea View,43,True,5
GUEST000119,PROP008_R0008,Penthouse,2,True,True,False,Garden View,31,False,5
GUEST000119,PROP008_R0015,Standard,2,True,False,True,Standard,46,True,5
GUEST000119,PROP008_R0030,Deluxe,3,True,True,False,Sea View,26,False,5
GUEST000119,PROP007_R0002,Family,1,True,False,False,City View,41,False,3
GUEST000119,PROP008_R0014,Deluxe,5,True,True,False,Sea View,16,False,3
GUEST000119,PROP008_R0008,Penthouse,4,True,True,True,Standard,39,True,3
GUEST000120,PROP009_R0027,Deluxe,5,True,False,False,Garden View,21,False,3
GUEST000120,PROP010_R0029,Deluxe,5,True,False,True,Mountain View,16,False,4
GUEST000120,PROP010_R0008,Deluxe,5,True,False,False,Standard,34,True,4
GUEST000120,PROP006_R0016,Suite,1,True,True,True,Standard,37,False,5
GUEST000120,PROP006_R0030,Suite,2,False,False,False,Garden View,43,False,4
GUEST000120,PROP005_R0017,Deluxe,1,True,True,False,Mountain View,17,True,4
GUEST000121,PROP008_R0019,Standard,4,False,True,False,Garden View,38,False,4
GUEST000121,PROP010_R0018,Deluxe,2,False,False,False,Standard,33,False,4
