date,property_id,competitor_id,competitor_name,competitor_price,competitor_available_rooms,competitor_rating
2022-01-10,PROP001,COMP_2,Competitor Hotel 2,99.67,43,4.1
2022-01-10,PROP001,COMP_3,Competitor Hotel 3,136.87,8,2.6
2022-01-10,PROP001,COMP_4,Competitor Hotel 4,117.22,4,3.7
2022-01-10,PROP001,COMP_5,Competitor Hotel 5,82.23,8,2.8
2022-01-10,PROP002,COMP_1,Competitor Hotel 1,133.07,46,3.7
2022-01-10,PROP002,COMP_2,Competitor Hotel 2,122.6,1,4.0
2022-01-10,PROP002,COMP_3,Competitor Hotel 3,100.14,4,4.3
2022-01-10,PROP002,COMP_4,Competitor Hotel 4,107.27,19,3.5
2022-01-10,PROP003,COMP_1,Competitor Hotel 1,114.94,30,2.9
2022-01-10,PROP003,COMP_2,Competitor Hotel 2,113.2,22,3.5
2022-01-10,PROP003,COMP_3,Competitor Hotel 3,71.21,18,3.8
2022-01-10,PROP003,COMP_4,Competitor Hotel 4,88.37,32,4.5
2022-01-10,PROP004,COMP_1,Competitor Hotel 1,115.61,15,4.1
2022-01-10,PROP004,COMP_2,Competitor Hotel 2,138.76,41,3.3
2022-01-10,PROP004,COMP_3,Competitor Hotel 3,92.51,34,3.6
2022-01-10,PROP005,COMP_1,Competitor Hotel 1,112.63,24,3.7
2022-01-10,PROP005,COMP_2,Competitor Hotel 2,125.15,28,4.0
2022-01-10,PROP005,COMP_3,Competitor Hotel 3,57.88,3,4.4
2022-01-10,PROP006,COMP_1,Competitor Hotel 1,86.01,36,4.3
2022-01-10,PROP006,COMP_2,Competitor Hotel 2,110.47,20,4.2
2022-01-10,PROP006,COMP_3,Competitor Hotel 3,78.61,7,4.7
2022-01-10,PROP006,COMP_4,Competitor Hotel 4,65.98,44,3.8
2022-01-10,PROP007,COMP_1,Competitor Hotel 1,118.15,36,4.2
2022-01-10,PROP007,COMP_2,Competitor Hotel 2,83.6,46,3.8
2022-01-10,PROP007,COMP_3,Competitor Hotel 3,155.31,40,3.4
2022-01-10,PROP008,COMP_1,Competitor Hotel 1,46.9,19,4.5
2022-01-10,PROP008,COMP_2,Competitor Hotel 2,98.21,12,4.6
2022-01-10,PROP008,COMP_3,Competitor Hotel 3,86.48,43,4.0
2022-01-10,PROP008,COMP_4,Competitor Hotel 4,117.06,8,4.0
2022-01-10,PROP009,COMP_1,Competitor Hotel 1,60.28,7,4.0
2022-01-10,PROP009,COMP_2,Competitor Hotel 2,50.61,13,3.5
2022-01-10,PROP009,COMP_3,Competitor Hotel 3,42.92,40,3.5
2022-01-10,PROP009,COMP_4,Competitor Hotel 4,27.18,5,3.4
2022-01-10,PROP009,COMP_5,Competitor Hotel 5,61.25,17,3.6
2022-01-10,PROP010,COMP_1,Competitor Hotel 1,77.98,4,3.6
2022-01-10,PROP010,COMP_2,Competitor Hotel 2,87.45,41,4.2
2022-01-10,PROP010,COMP_3,Competitor Hotel 3,118.49,16,3.8
2022-01-10,PROP010,COMP_4,Competitor Hotel 4,108.48,46,4.1
2022-01-11,PROP001,COMP_1,Competitor Hotel 1,65.26,0,4.2
2022-01-11,PROP001,COMP_2,Competitor Hotel 2,39.61,31,4.1
2022-01-11,PROP001,COMP_3,Competitor Hotel 3,154.66,32,4.1
2022-01-11,PROP001,COMP_4,Competitor Hotel 4,130.76,0,4.3
2022-01-11,PROP002,COMP_1,Competitor Hotel 1,79.89,41,3.8
2022-01-11,PROP002,COMP_2,Competitor Hotel 2,57.37,7,3.7
2022-01-11,PROP002,COMP_3,Competitor Hotel 3,84.14,41,3.9
2022-01-11,PROP002,COMP_4,Competitor Hotel 4,110.89,1,4.7
2022-01-11,PROP002,COMP_5,Competitor Hotel 5,61.51,0,4.1
2022-01-11,PROP003,COMP_1,Competitor Hotel 1,104.79,32,4.4
2022-01-11,PROP003,COMP_2,Competitor Hotel 2,76.87,26,3.5
2022-01-11,PROP003,COMP_3,Competitor Hotel 3,99.2,32,4.8
2022-01-11,PROP003,COMP_4,Competitor Hotel 4,120.14,20,4.4
2022-01-11,PROP003,COMP_5,Competitor Hotel 5,49.87,24,4.3
2022-01-11,PROP004,COMP_1,Competitor Hotel 1,32.02,24,4.2
2022-01-11,PROP004,COMP_2,Competitor Hotel 2,98.87,31,3.2
2022-01-11,PROP004,COMP_3,Competitor Hotel 3,125.06,28,3.9
2022-01-11,PROP005,COMP_1,Competitor Hotel 1,104.45,2,3.6
2022-01-11,PROP005,COMP_2,Competitor Hotel 2,79.65,43,3.9
2022-01-11,PROP005,COMP_3,Competitor Hotel 3,38.08,44,3.5
2022-01-11,PROP005,COMP_4,Competitor Hotel 4,148.14,37,2.7
2022-01-11,PROP005,COMP_5,Competitor Hotel 5,113.93,24,5.0
2022-01-11,PROP006,COMP_1,Competitor Hotel 1,84.16,32,3.7
2022-01-11,PROP006,COMP_2,Competitor Hotel 2,149.39,31,5.0
2022-01-11,PROP006,COMP_3,Competitor Hotel 3,112.0,34,3.2
2022-01-11,PROP006,COMP_4,Competitor Hotel 4,77.0,22,4.4
2022-01-11,PROP006,COMP_5,Competitor Hotel 5,109.32,13,3.9
2022-01-11,PROP007,COMP_1,Competitor Hotel 1,93.49,10,3.3
2022-01-11,PROP007,COMP_2,Competitor Hotel 2,97.15,29,4.2
2022-01-11,PROP007,COMP_3,Competitor Hotel 3,74.9,19,4.2
2022-01-11,PROP008,COMP_1,Competitor Hotel 1,80.98,39,4.2
2022-01-11,PROP008,COMP_2,Competitor Hotel 2,165.24,8,4.2
2022-01-11,PROP008,COMP_3,Competitor Hotel 3,115.61,42,3.8
2022-01-11,PROP009,COMP_1,Competitor Hotel 1,67.48,17,4.6
2022-01-11,PROP009,COMP_2,Competitor Hotel 2,62.05,26,4.3
2022-01-11,PROP009,COMP_3,Competitor Hotel 3,137.77,28,4.9
2022-01-11,PROP009,COMP_4,Competitor Hotel 4,101.91,13,3.9
2022-01-11,PROP009,COMP_5,Competitor Hotel 5,87.96,7,3.9
2022-01-11,PROP010,COMP_1,Competitor Hotel 1,26.69,33,4.9
2022-01-11,PROP010,COMP_2,Competitor Hotel 2,72.37,18,4.1
2022-01-11,PROP010,COMP_3,Competitor Hotel 3,77.54,16,4.8
2022-01-11,PROP010,COMP_4,Competitor Hotel 4,113.18,36,3.7
2022-01-11,PROP010,COMP_5,Competitor Hotel 5,137.59,39,4.4
2022-01-12,PROP001,COMP_1,Competitor Hotel 1,50.92,16,3.7
2022-01-12,PROP001,COMP_2,Competitor Hotel 2,88.83,9,3.4
2022-01-12,PROP001,COMP_3,Competitor Hotel 3,126.33,21,3.7
2022-01-12,PROP001,COMP_4,Competitor Hotel 4,133.6,20,4.5
2022-01-12,PROP002,COMP_1,Competitor Hotel 1,107.45,10,3.9
2022-01-12,PROP002,COMP_2,Competitor Hotel 2,78.58,34,4.4
2022-01-12,PROP002,COMP_3,Competitor Hotel 3,107.29,9,4.4
2022-01-12,PROP003,COMP_1,Competitor Hotel 1,80.16,5,4.9
2022-01-12,PROP003,COMP_2,Competitor Hotel 2,93.85,39,3.2
2022-01-12,PROP003,COMP_3,Competitor Hotel 3,147.06,50,3.5
2022-01-12,PROP003,COMP_4,Competitor Hotel 4,104.4,16,2.8
2022-01-12,PROP004,COMP_1,Competitor Hotel 1,130.46,1,4.0
2022-01-12,PROP004,COMP_2,Competitor Hotel 2,113.14,46,3.8
2022-01-12,PROP004,COMP_3,Competitor Hotel 3,116.75,8,5.2
2022-01-12,PROP004,COMP_4,Competitor Hotel 4,167.42,3,4.1
2022-01-12,PROP005,COMP_1,Competitor Hotel 1,70.22,1,3.8
2022-01-12,PROP005,COMP_2,Competitor Hotel 2,92.55,27,3.7
2022-01-12,PROP005,COMP_3,Competitor Hotel 3,119.4,24,3.8
2022-01-12,PROP005,COMP_4,Competitor Hotel 4,113.29,48,3.4
2022-01-12,PROP005,COMP_5,Competitor Hotel 5,91.76,10,3.2
2022-01-12,PROP006,COMP_1,Competitor Hotel 1,99.56,32,3.6
2022-01-12,PROP006,COMP_2,Competitor Hotel 2,96.03,41,4.2
2022-01-12,PROP006,COMP_3,Competitor Hotel 3,87.22,21,4.2
2022-01-12,PROP006,COMP_4,Competitor Hotel 4,84.32,26,4.9
2022-01-12,PROP006,COMP_5,Competitor Hotel 5,108.09,34,4.5
2022-01-12,PROP007,COMP_1,Competitor Hotel 1,56.37,27,4.6
2022-01-12,PROP007,COMP_2,Competitor Hotel 2,111.62,9,3.7
2022-01-12,PROP007,COMP_3,Competitor Hotel 3,84.23,44,4.3
2022-01-12,PROP007,COMP_4,Competitor Hotel 4,81.0,26,3.8
2022-01-12,PROP008,COMP_1,Competitor Hotel 1,145.87,37,4.4
2022-01-12,PROP008,COMP_2,Competitor Hotel 2,88.35,18,4.0
2022-01-12,PROP008,COMP_3,Competitor Hotel 3,112.17,13,3.5
2022-01-12,PROP008,COMP_4,Competitor Hotel 4,140.47,22,4.3
2022-01-12,PROP008,COMP_5,Competitor Hotel 5,18.71,40,4.5
2022-01-12,PROP009,COMP_1,Competitor Hotel 1,142.61,47,4.5
2022-01-12,PROP009,COMP_2,Competitor Hotel 2,125.89,17,4.4
2022-01-12,PROP009,COMP_3,Competitor Hotel 3,127.46,3,4.1
2022-01-12,PROP010,COMP_1,Competitor Hotel 1,63.52,16,3.9
2022-01-12,PROP010,COMP_2,Competitor Hotel 2,93.67,16,3.6
2022-01-12,PROP010,COMP_3,Competitor Hotel 3,107.7,10,3.5
2022-01-12,PROP010,COMP_4,Competitor Hotel 4,123.6,49,4.1
2022-01-12,PROP010,COMP_5,Competitor Hotel 5,148.65,13,3.9
2022-01-13,PROP001,COMP_1,Competitor Hotel 1,104.81,43,3.7
2022-01-13,PROP001,COMP_2,Competitor Hotel 2,136.17,3,4.9
2022-01-13,PROP001,COMP_3,Competitor Hotel 3,59.15,8,3.3
2022-01-13,PROP002,COMP_1,Competitor Hotel 1,102.12,43,4.0
2022-01-13,PROP002,COMP_2,Competitor Hotel 2,107.8,42,4.1
2022-01-13,PROP002,COMP_3,Competitor Hotel 3,124.75,37,3.5
2022-01-13,PROP002,COMP_4,Competitor Hotel 4,103.63,20,4.7
2022-01-13,PROP002,COMP_5,Competitor Hotel 5,74.12,41,5.1
2022-01-13,PROP003,COMP_1,Competitor Hotel 1,71.27,31,3.2
2022-01-13,PROP003,COMP_2,Competitor Hotel 2,56.32,19,4.0
2022-01-13,PROP003,COMP_3,Competitor Hotel 3,159.79,36,3.2
2022-01-13,PROP003,COMP_4,Competitor Hotel 4,94.41,45,3.6
2022-01-13,PROP004,COMP_1,Competitor Hotel 1,102.53,15,3.9
2022-01-13,PROP004,COMP_2,Competitor Hotel 2,137.39,49,4.4
2022-01-13,PROP004,COMP_3,Competitor Hotel 3,130.36,47,4.5
2022-01-13,PROP004,COMP_4,Competitor Hotel 4,123.69,5,3.9
2022-01-13,PROP005,COMP_1,Competitor Hotel 1,132.08,21,4.1
2022-01-13,PROP005,COMP_2,Competitor Hotel 2,99.34,14,4.6
2022-01-13,PROP005,COMP_3,Competitor Hotel 3,92.73,7,3.5
2022-01-13,PROP005,COMP_4,Competitor Hotel 4,80.7,8,4.8
2022-01-13,PROP005,COMP_5,Competitor Hotel 5,125.98,45,4.4
2022-01-13,PROP006,COMP_1,Competitor Hotel 1,81.56,0,4.2
2022-01-13,PROP006,COMP_2,Competitor Hotel 2,118.94,47,4.3
2022-01-13,PROP006,COMP_3,Competitor Hotel 3,87.26,48,4.5
2022-01-13,PROP006,COMP_4,Competitor Hotel 4,191.68,4,3.9
2022-01-13,PROP007,COMP_1,Competitor Hotel 1,106.76,15,4.0
2022-01-13,PROP007,COMP_2,Competitor Hotel 2,75.12,14,2.7
2022-01-13,PROP007,COMP_3,Competitor Hotel 3,101.22,16,3.5
2022-01-13,PROP007,COMP_4,Competitor Hotel 4,152.65,49,3.3
2022-01-13,PROP007,COMP_5,Competitor Hotel 5,129.6,3,3.7
2022-01-13,PROP008,COMP_1,Competitor Hotel 1,122.06,11,3.8
2022-01-13,PROP008,COMP_2,Competitor Hotel 2,128.88,28,4.2
2022-01-13,PROP008,COMP_3,Competitor Hotel 3,87.07,41,4.6
2022-01-13,PROP009,COMP_1,Competitor Hotel 1,116.33,38,4.4
2022-01-13,PROP009,COMP_2,Competitor Hotel 2,121.51,4,3.5
2022-01-13,PROP009,COMP_3,Competitor Hotel 3,124.44,8,4.1
2022-01-13,PROP009,COMP_4,Competitor Hotel 4,129.57,17,3.9
2022-01-13,PROP009,COMP_5,Competitor Hotel 5,87.94,18,4.5
2022-01-13,PROP010,COMP_1,Competitor Hotel 1,89.87,42,4.9
2022-01-13,PROP010,COMP_2,Competitor Hotel 2,92.78,16,4.0
2022-01-13,PROP010,COMP_3,Competitor Hotel 3,69.29,11,3.6
2022-01-13,PROP010,COMP_4,Competitor Hotel 4,81.37,22,4.5
2022-01-14,PROP001,COMP_1,Competitor Hotel 1,92.7,41,4.9
2022-01-14,PROP001,COMP_2,Competitor Hotel 2,85.78,24,3.2
2022-01-14,PROP001,COMP_3,Competitor Hotel 3,143.24,14,4.1
2022-01-14,PROP001,COMP_4,Competitor Hotel 4,63.52,33,4.0
2022-01-14,PROP001,COMP_5,Competitor Hotel 5,51.89,17,3.7
2022-01-14,PROP002,COMP_1,Competitor Hotel 1,84.04,13,4.5
2022-01-14,PROP002,COMP_2,Competitor Hotel 2,73.78,46,3.8
2022-01-14,PROP002,COMP_3,Competitor Hotel 3,110.53,50,4.4
2022-01-14,PROP002,COMP_4,Competitor Hotel 4,100.07,41,4.3
2022-01-14,PROP003,COMP_1,Competitor Hotel 1,98.63,24,4.5
2022-01-14,PROP003,COMP_2,Competitor Hotel 2,135.58,23,3.7
2022-01-14,PROP003,COMP_3,Competitor Hotel 3,130.88,6,4.0
2022-01-14,PROP004,COMP_1,Competitor Hotel 1,70.37,2,3.3
2022-01-14,PROP004,COMP_2,Competitor Hotel 2,140.64,39,4.3
2022-01-14,PROP004,COMP_3,Competitor Hotel 3,113.51,6,4.2
2022-01-14,PROP004,COMP_4,Competitor Hotel 4,5.5,49,4.0
2022-01-14,PROP005,COMP_1,Competitor Hotel 1,109.44,2,3.7
2022-01-14,PROP005,COMP_2,Competitor Hotel 2,150.07,24,3.0
2022-01-14,PROP005,COMP_3,Competitor Hotel 3,74.24,27,4.0
2022-01-14,PROP005,COMP_4,Competitor Hotel 4,172.61,43,3.3
2022-01-14,PROP005,COMP_5,Competitor Hotel 5,100.26,0,3.8
2022-01-14,PROP006,COMP_1,Competitor Hotel 1,129.48,1,3.9
2022-01-14,PROP006,COMP_2,Competitor Hotel 2,84.65,13,4.2
2022-01-14,PROP006,COMP_3,Competitor Hotel 3,154.02,15,3.6
2022-01-14,PROP006,COMP_4,Competitor Hotel 4,99.69,46,3.9
2022-01-14,PROP006,COMP_5,Competitor Hotel 5,107.33,10,4.1
2022-01-14,PROP007,COMP_1,Competitor Hotel 1,87.85,20,3.6
2022-01-14,PROP007,COMP_2,Competitor Hotel 2,162.65,19,3.9
2022-01-14,PROP007,COMP_3,Competitor Hotel 3,105.47,10,4.1
2022-01-14,PROP007,COMP_4,Competitor Hotel 4,111.51,39,3.5
2022-01-14,PROP007,COMP_5,Competitor Hotel 5,101.78,9,3.6
2022-01-14,PROP008,COMP_1,Competitor Hotel 1,151.07,26,3.4
2022-01-14,PROP008,COMP_2,Competitor Hotel 2,131.82,17,4.2
2022-01-14,PROP008,COMP_3,Competitor Hotel 3,86.64,14,3.8
2022-01-14,PROP009,COMP_1,Competitor Hotel 1,117.3,37,4.2
2022-01-14,PROP009,COMP_2,Competitor Hotel 2,106.05,49,4.4
2022-01-14,PROP009,COMP_3,Competitor Hotel 3,68.87,28,4.0
2022-01-14,PROP009,COMP_4,Competitor Hotel 4,139.06,37,4.2
2022-01-14,PROP010,COMP_1,Competitor Hotel 1,101.18,42,4.4
2022-01-14,PROP010,COMP_2,Competitor Hotel 2,74.15,3,4.2
2022-01-14,PROP010,COMP_3,Competitor Hotel 3,58.96,19,4.1
2022-01-14,PROP010,COMP_4,Competitor Hotel 4,89.36,11,3.5
2022-01-14,PROP010,COMP_5,Competitor Hotel 5,82.48,42,4.7
2022-01-15,PROP001,COMP_1,Competitor Hotel 1,125.72,14,3.6
2022-01-15,PROP001,COMP_2,Competitor Hotel 2,66.23,38,3.8
2022-01-15,PROP001,COMP_3,Competitor Hotel 3,65.35,24,4.3
2022-01-15,PROP002,COMP_1,Competitor Hotel 1,107.09,20,3.7
2022-01-15,PROP002,COMP_2,Competitor Hotel 2,105.69,13,3.8
2022-01-15,PROP002,COMP_3,Competitor Hotel 3,131.01,46,4.1
2022-01-15,PROP002,COMP_4,Competitor Hotel 4,44.94,21,4.6
2022-01-15,PROP002,COMP_5,Competitor Hotel 5,137.28,19,3.9
2022-01-15,PROP003,COMP_1,Competitor Hotel 1,118.53,11,4.0
2022-01-15,PROP003,COMP_2,Competitor Hotel 2,45.02,32,4.1
2022-01-15,PROP003,COMP_3,Competitor Hotel 3,83.66,7,4.0
2022-01-15,PROP003,COMP_4,Competitor Hotel 4,107.86,12,4.4
2022-01-15,PROP003,COMP_5,Competitor Hotel 5,125.95,49,3.2
2022-01-15,PROP004,COMP_1,Competitor Hotel 1,110.37,11,4.2
2022-01-15,PROP004,COMP_2,Competitor Hotel 2,76.29,28,4.7
2022-01-15,PROP004,COMP_3,Competitor Hotel 3,118.41,45,4.8
2022-01-15,PROP004,COMP_4,Competitor Hotel 4,84.37,11,4.7
2022-01-15,PROP005,COMP_1,Competitor Hotel 1,167.78,35,4.5
2022-01-15,PROP005,COMP_2,Competitor Hotel 2,121.45,15,2.6
2022-01-15,PROP005,COMP_3,Competitor Hotel 3,82.03,24,4.4
2022-01-15,PROP005,COMP_4,Competitor Hotel 4,137.58,26,4.5
2022-01-15,PROP005,COMP_5,Competitor Hotel 5,76.69,4,4.2
2022-01-15,PROP006,COMP_1,Competitor Hotel 1,102.23,44,4.0
2022-01-15,PROP006,COMP_2,Competitor Hotel 2,154.13,14,4.0
2022-01-15,PROP006,COMP_3,Competitor Hotel 3,93.24,0,3.1
2022-01-15,PROP007,COMP_1,Competitor Hotel 1,103.05,39,4.4
2022-01-15,PROP007,COMP_2,Competitor Hotel 2,108.08,40,3.9
2022-01-15,PROP007,COMP_3,Competitor Hotel 3,139.5,26,3.8
2022-01-15,PROP007,COMP_4,Competitor Hotel 4,95.87,4,4.1
2022-01-15,PROP008,COMP_1,Competitor Hotel 1,89.69,41,4.3
2022-01-15,PROP008,COMP_2,Competitor Hotel 2,102.8,27,4.5
2022-01-15,PROP008,COMP_3,Competitor Hotel 3,125.54,49,3.5
2022-01-15,PROP008,COMP_4,Competitor Hotel 4,105.61,8,3.8
2022-01-15,PROP009,COMP_1,Competitor Hotel 1,23.18,15,3.8
2022-01-15,PROP009,COMP_2,Competitor Hotel 2,124.54,10,3.9
2022-01-15,PROP009,COMP_3,Competitor Hotel 3,122.58,33,4.7
2022-01-15,PROP010,COMP_1,Competitor Hotel 1,103.54,45,3.2
2022-01-15,PROP010,COMP_2,Competitor Hotel 2,103.24,33,5.1
2022-01-15,PROP010,COMP_3,Competitor Hotel 3,72.26,10,4.4
2022-01-16,PROP001,COMP_1,Competitor Hotel 1,78.33,20,4.4
2022-01-16,PROP001,COMP_2,Competitor Hotel 2,76.88,32,4.6
2022-01-16,PROP001,COMP_3,Competitor Hotel 3,118.66,8,5.0
2022-01-16,PROP001,COMP_4,Competitor Hotel 4,53.9,37,4.2
2022-01-16,PROP002,COMP_1,Competitor Hotel 1,50.27,49,4.3
2022-01-16,PROP002,COMP_2,Competitor Hotel 2,64.81,30,3.8
2022-01-16,PROP002,COMP_3,Competitor Hotel 3,29.61,38,4.0
2022-01-16,PROP003,COMP_1,Competitor Hotel 1,71.91,37,3.9
2022-01-16,PROP003,COMP_2,Competitor Hotel 2,51.96,22,4.0
2022-01-16,PROP003,COMP_3,Competitor Hotel 3,90.96,3,3.8
2022-01-16,PROP003,COMP_4,Competitor Hotel 4,68.77,36,3.4
2022-01-16,PROP003,COMP_5,Competitor Hotel 5,100.54,5,4.3
2022-01-16,PROP004,COMP_1,Competitor Hotel 1,107.9,41,3.3
2022-01-16,PROP004,COMP_2,Competitor Hotel 2,105.89,13,4.0
2022-01-16,PROP004,COMP_3,Competitor Hotel 3,141.13,6,3.6
2022-01-16,PROP004,COMP_4,Competitor Hotel 4,136.48,33,4.4
2022-01-16,PROP005,COMP_1,Competitor Hotel 1,108.5,14,4.0
2022-01-16,PROP005,COMP_2,Competitor Hotel 2,77.25,21,4.6
2022-01-16,PROP005,COMP_3,Competitor Hotel 3,139.24,43,3.3
2022-01-16,PROP005,COMP_4,Competitor Hotel 4,81.44,17,4.1
2022-01-16,PROP006,COMP_1,Competitor Hotel 1,155.43,48,4.1
2022-01-16,PROP006,COMP_2,Competitor Hotel 2,98.66,8,4.1
2022-01-16,PROP006,COMP_3,Competitor Hotel 3,124.64,1,4.3
2022-01-16,PROP006,COMP_4,Competitor Hotel 4,92.07,13,4.7
2022-01-16,PROP007,COMP_1,Competitor Hotel 1,109.55,30,3.9
2022-01-16,PROP007,COMP_2,Competitor Hotel 2,114.17,32,3.6
2022-01-16,PROP007,COMP_3,Competitor Hotel 3,131.68,14,4.4
2022-01-16,PROP007,COMP_4,Competitor Hotel 4,72.37,14,4.7
2022-01-16,PROP008,COMP_1,Competitor Hotel 1,155.64,38,4.6
2022-01-16,PROP008,COMP_2,Competitor Hotel 2,81.69,35,3.8
2022-01-16,PROP008,COMP_3,Competitor Hotel 3,90.14,14,4.2
2022-01-16,PROP008,COMP_4,Competitor Hotel 4,104.62,26,3.9
2022-01-16,PROP008,COMP_5,Competitor Hotel 5,93.92,17,4.1
2022-01-16,PROP009,COMP_1,Competitor Hotel 1,32.19,22,4.4
2022-01-16,PROP009,COMP_2,Competitor Hotel 2,99.89,5,4.9
2022-01-16,PROP009,COMP_3,Competitor Hotel 3,80.6,31,4.6
2022-01-16,PROP009,COMP_4,Competitor Hotel 4,90.39,28,4.2
2022-01-16,PROP009,COMP_5,Competitor Hotel 5,111.26,1,4.7
2022-01-16,PROP010,COMP_1,Competitor Hotel 1,150.26,47,3.7
2022-01-16,PROP010,COMP_2,Competitor Hotel 2,98.01,36,5.2
2022-01-16,PROP010,COMP_3,Competitor Hotel 3,116.79,5,3.8
2022-01-17,PROP001,COMP_1,Competitor Hotel 1,133.38,22,3.8
2022-01-17,PROP001,COMP_2,Competitor Hotel 2,68.59,33,3.9
2022-01-17,PROP001,COMP_3,Competitor Hotel 3,66.71,40,3.9
2022-01-17,PROP001,COMP_4,Competitor Hotel 4,93.16,30,4.0
2022-01-17,PROP001,COMP_5,Competitor Hotel 5,53.36,20,2.8
2022-01-17,PROP002,COMP_1,Competitor Hotel 1,43.48,5,4.3
2022-01-17,PROP002,COMP_2,Competitor Hotel 2,107.41,39,4.1
2022-01-17,PROP002,COMP_3,Competitor Hotel 3,92.62,42,4.2
2022-01-17,PROP002,COMP_4,Competitor Hotel 4,72.61,20,4.8
2022-01-17,PROP002,COMP_5,Competitor Hotel 5,146.56,14,4.6
2022-01-17,PROP003,COMP_1,Competitor Hotel 1,96.91,33,3.3
2022-01-17,PROP003,COMP_2,Competitor Hotel 2,96.15,49,5.6
2022-01-17,PROP003,COMP_3,Competitor Hotel 3,115.85,20,3.8
2022-01-17,PROP003,COMP_4,Competitor Hotel 4,137.36,39,3.8
2022-01-17,PROP003,COMP_5,Competitor Hotel 5,60.61,43,3.0
2022-01-17,PROP004,COMP_1,Competitor Hotel 1,110.46,0,2.9
2022-01-17,PROP004,COMP_2,Competitor Hotel 2,108.73,11,4.0
2022-01-17,PROP004,COMP_3,Competitor Hotel 3,151.25,36,4.5
2022-01-17,PROP005,COMP_1,Competitor Hotel 1,110.2,26,4.6
2022-01-17,PROP005,COMP_2,Competitor Hotel 2,151.87,10,4.1
2022-01-17,PROP005,COMP_3,Competitor Hotel 3,81.13,3,3.1
2022-01-17,PROP006,COMP_1,Competitor Hotel 1,53.56,2,4.4
2022-01-17,PROP006,COMP_2,Competitor Hotel 2,152.63,10,4.2
2022-01-17,PROP006,COMP_3,Competitor Hotel 3,154.34,4,4.7
2022-01-17,PROP006,COMP_4,Competitor Hotel 4,100.66,8,4.7
2022-01-17,PROP006,COMP_5,Competitor Hotel 5,123.83,17,4.3
2022-01-17,PROP007,COMP_1,Competitor Hotel 1,100.79,35,4.4
2022-01-17,PROP007,COMP_2,Competitor Hotel 2,116.07,26,2.7
2022-01-17,PROP007,COMP_3,Competitor Hotel 3,67.95,4,4.9
2022-01-17,PROP007,COMP_4,Competitor Hotel 4,74.5,17,4.1
2022-01-17,PROP007,COMP_5,Competitor Hotel 5,119.19,26,3.9
2022-01-17,PROP008,COMP_1,Competitor Hotel 1,80.78,48,3.9
2022-01-17,PROP008,COMP_2,Competitor Hotel 2,113.41,38,3.9
2022-01-17,PROP008,COMP_3,Competitor Hotel 3,108.85,46,4.3
2022-01-17,PROP008,COMP_4,Competitor Hotel 4,116.56,20,4.2
2022-01-17,PROP009,COMP_1,Competitor Hotel 1,50.47,38,4.1
2022-01-17,PROP009,COMP_2,Competitor Hotel 2,146.43,9,3.4
2022-01-17,PROP009,COMP_3,Competitor Hotel 3,64.61,7,2.9
2022-01-17,PROP010,COMP_1,Competitor Hotel 1,35.85,20,4.0
2022-01-17,PROP010,COMP_2,Competitor Hotel 2,122.28,43,4.5
2022-01-17,PROP010,COMP_3,Competitor Hotel 3,158.44,37,4.1
2022-01-17,PROP010,COMP_4,Competitor Hotel 4,70.9,28,3.3
2022-01-18,PROP001,COMP_1,Competitor Hotel 1,82.32,35,4.3
2022-01-18,PROP001,COMP_2,Competitor Hotel 2,97.63,28,3.6
2022-01-18,PROP001,COMP_3,Competitor Hotel 3,126.91,4,4.6
2022-01-18,PROP001,COMP_4,Competitor Hotel 4,108.49,15,4.4
2022-01-18,PROP001,COMP_5,Competitor Hotel 5,141.35,36,3.5
2022-01-18,PROP002,COMP_1,Competitor Hotel 1,122.22,37,3.6
2022-01-18,PROP002,COMP_2,Competitor Hotel 2,125.0,37,4.0
2022-01-18,PROP002,COMP_3,Competitor Hotel 3,100.61,6,4.1
2022-01-18,PROP002,COMP_4,Competitor Hotel 4,19.98,27,4.5
2022-01-18,PROP002,COMP_5,Competitor Hotel 5,159.01,4,4.1
2022-01-18,PROP003,COMP_1,Competitor Hotel 1,90.11,2,3.8
2022-01-18,PROP003,COMP_2,Competitor Hotel 2,79.4,22,3.7
2022-01-18,PROP003,COMP_3,Competitor Hotel 3,64.63,2,4.3
2022-01-18,PROP003,COMP_4,Competitor Hotel 4,122.4,1,5.4
2022-01-18,PROP004,COMP_1,Competitor Hotel 1,78.69,49,5.3
2022-01-18,PROP004,COMP_2,Competitor Hotel 2,124.16,49,4.1
2022-01-18,PROP004,COMP_3,Competitor Hotel 3,88.76,18,3.4
2022-01-18,PROP004,COMP_4,Competitor Hotel 4,93.6,21,4.0
2022-01-18,PROP004,COMP_5,Competitor Hotel 5,73.76,6,4.8
2022-01-18,PROP005,COMP_1,Competitor Hotel 1,109.37,23,4.1
2022-01-18,PROP005,COMP_2,Competitor Hotel 2,55.26,30,4.1
2022-01-18,PROP005,COMP_3,Competitor Hotel 3,122.73,21,4.3
2022-01-18,PROP005,COMP_4,Competitor Hotel 4,139.05,18,4.3
2022-01-18,PROP006,COMP_1,Competitor Hotel 1,124.84,38,4.1
2022-01-18,PROP006,COMP_2,Competitor Hotel 2,55.55,17,3.2
2022-01-18,PROP006,COMP_3,Competitor Hotel 3,95.97,17,4.3
2022-01-18,PROP007,COMP_1,Competitor Hotel 1,125.35,49,3.5
